Year,Month,Day,Latitude,Longitude,Crime Group
2019,3,6,16.0561915,75.84656122334893,Missing Persons
2019,3,19,16.0561915,75.89152730364488,Accidents and Public Safety
2019,3,23,15.966259339408127,75.9454866,Violent Crimes
2019,3,27,16.0561915,75.92750016788162,Accidents and Public Safety
2019,3,28,16.0561915,75.93649338394081,Missing Persons
2019,3,29,16.0561915,75.85555443940812,Accidents and Public Safety
2019,3,30,16.0561915,75.84656122334893,Accidents and Public Safety
2019,4,2,16.0561915,75.95447981605919,Legal and Regulatory Offenses
2019,4,8,15.921293259112192,75.9454866,Legal and Regulatory Offenses
2019,4,9,16.0561915,75.9409899919704,Missing Persons
2019,4,12,16.0561915,75.95447981605919,Violent Crimes
2019,4,13,16.0561915,75.95447981605919,Violent Crimes
2019,4,15,16.049896248758568,75.9454866,Legal and Regulatory Offenses
2019,4,17,16.0561915,75.90951373576324,Accidents and Public Safety
2019,4,20,16.0561915,75.99944589635511,Accidents and Public Safety
2019,4,23,15.948272907289754,75.9454866,Legal and Regulatory Offenses
2019,4,30,16.02921185182244,75.9454866,Violent Crimes
2019,5,2,16.0561915,75.85555443940812,Accidents and Public Safety
2019,5,4,16.011225419704065,75.9454866,Legal and Regulatory Offenses
2019,5,22,16.0561915,75.97246624817757,Accidents and Public Safety
2019,5,24,16.0561915,75.83756800728975,Accidents and Public Safety
2019,5,26,16.0561915,75.81058835911219,Violent Crimes
2019,6,2,16.0561915,75.81958157517137,Legal and Regulatory Offenses
2019,6,3,16.0561915,75.83756800728975,Accidents and Public Safety
2019,6,5,15.930286475171377,75.9454866,Violent Crimes
2019,6,11,16.038205067881627,75.9454866,Legal and Regulatory Offenses
2019,6,17,16.0561915,75.93649338394081,Accidents and Public Safety
2019,6,18,16.0561915,75.95447981605919,Violent Crimes
2019,6,19,15.948272907289754,75.9454866,Accidents and Public Safety
2019,6,26,16.054392856788162,75.9454866,Accidents and Public Safety
2019,6,27,16.0561915,75.81058835911219,Violent Crimes
2019,6,28,16.0561915,75.9454866,Violent Crimes
2019,7,5,15.89431361093463,75.9454866,Violent Crimes
2019,7,6,15.89431361093463,75.9454866,Violent Crimes
2019,7,8,16.0561915,75.94188931357631,Violent Crimes
2019,7,14,16.11914401241431,75.9454866,Accidents and Public Safety
2019,7,17,16.0561915,75.83756800728975,Violent Crimes
2019,7,19,16.200082956947,75.9454866,Violent Crimes
2019,7,20,15.984245771526504,75.9454866,Legal and Regulatory Offenses
2019,7,21,16.19108974088781,75.9454866,Violent Crimes
2019,7,28,16.020218635763253,75.9454866,Legal and Regulatory Offenses
2019,8,6,16.0561915,75.9454866,Legal and Regulatory Offenses
2019,8,12,16.182096524828623,75.9454866,Violent Crimes
2019,8,16,16.0561915,75.93649338394081,Accidents and Public Safety
2019,8,23,16.0561915,75.95447981605919,Property Crimes
2019,8,28,15.930286475171377,75.9454866,Violent Crimes
2019,8,29,16.0561915,75.8645476554673,Accidents and Public Safety
2019,8,31,15.89431361093463,75.9454866,Accidents and Public Safety
2019,9,7,16.227062605124562,75.9454866,Accidents and Public Safety
2019,9,20,16.0561915,75.93649338394081,Accidents and Public Safety
2019,9,21,16.0561915,75.83756800728975,Accidents and Public Safety
2019,9,27,15.966259339408127,75.9454866,Property Crimes
2019,10,5,16.146123660591872,75.9454866,Missing Persons
2019,10,6,16.0561915,75.89152730364488,Accidents and Public Safety
2019,10,8,16.0561915,75.95447981605919,Accidents and Public Safety
2019,10,10,16.0561915,75.93649338394081,Property Crimes
2019,10,13,15.858340746697882,75.9454866,Violent Crimes
2019,10,14,15.89431361093463,75.9454866,Violent Crimes
2019,10,16,16.227062605124562,75.9454866,Violent Crimes
2019,10,24,16.209076173006185,75.9454866,Accidents and Public Safety
2019,10,26,16.0561915,75.98145946423675,Legal and Regulatory Offenses
2019,10,28,15.930286475171377,75.9454866,Legal and Regulatory Offenses
2019,10,29,16.0561915,75.95447981605919,Legal and Regulatory Offenses
2019,11,1,16.0561915,75.83756800728975,Legal and Regulatory Offenses
2019,11,6,16.0561915,75.9454866,Accidents and Public Safety
2019,11,17,15.95726612334894,75.9454866,Accidents and Public Safety
2019,11,21,16.0561915,75.93649338394081,Accidents and Public Safety
2019,11,28,16.281021901479683,75.9454866,Violent Crimes
2019,12,2,16.0561915,75.9454866,Missing Persons
2019,12,4,16.146123660591872,75.9454866,Missing Persons
2019,12,7,16.0561915,75.84656122334893,Accidents and Public Safety
2019,12,13,15.966259339408127,75.9454866,Property Crimes
2019,12,17,15.95726612334894,75.9454866,Accidents and Public Safety
2019,12,21,16.0561915,75.96347303211837,Violent Crimes
2019,12,22,15.912300043053005,75.9454866,Violent Crimes
2019,12,24,16.0561915,75.81958157517137,Legal and Regulatory Offenses
2019,12,30,16.0561915,75.81958157517137,Property Crimes
2020,1,18,15.939279691230563,75.9454866,Accidents and Public Safety
2020,1,20,16.0561915,75.9454866,Accidents and Public Safety
2020,1,23,15.89431361093463,75.9454866,Accidents and Public Safety
2020,1,24,16.0561915,75.85555443940812,Accidents and Public Safety
2020,2,4,15.930286475171377,75.9454866,Accidents and Public Safety
2020,2,7,16.25404225330212,75.9454866,Accidents and Public Safety
2020,2,9,16.0561915,75.95447981605919,Violent Crimes
2020,2,10,16.0561915,75.9409899919704,Legal and Regulatory Offenses
2020,2,11,16.0561915,75.81958157517137,Legal and Regulatory Offenses
2020,2,14,16.0561915,75.91850695182244,Accidents and Public Safety
2020,2,20,16.083171148177563,75.9454866,Accidents and Public Safety
2020,2,24,16.0561915,75.9454866,Legal and Regulatory Offenses
2020,2,25,15.858340746697882,75.9454866,Property Crimes
2020,2,27,16.0561915,75.81058835911219,Legal and Regulatory Offenses
2020,3,5,16.0561915,75.9454866,Property Crimes
2020,3,6,15.975252555467314,75.9454866,Legal and Regulatory Offenses
2020,3,7,15.984245771526504,75.9454866,Violent Crimes
2020,3,9,16.0561915,75.93649338394081,Violent Crimes
2020,3,10,15.921293259112192,75.9454866,Legal and Regulatory Offenses
2020,3,12,16.0561915,75.83756800728975,Legal and Regulatory Offenses
2020,3,13,16.0561915,75.801595143053,Violent Crimes
2020,3,15,15.930286475171377,75.9454866,Violent Crimes
2020,3,21,16.0561915,75.95447981605919,Property Crimes
2020,3,22,16.0561915,75.96347303211837,Legal and Regulatory Offenses
2020,3,28,16.137130444532687,75.9454866,Accidents and Public Safety
2020,4,1,16.0561915,75.9454866,Legal and Regulatory Offenses
2020,4,2,16.0561915,75.85555443940812,Legal and Regulatory Offenses
2020,4,5,16.137130444532687,75.9454866,Legal and Regulatory Offenses
2020,4,8,15.876327178816256,75.9454866,Accidents and Public Safety
2020,4,12,16.0561915,75.83756800728975,Legal and Regulatory Offenses
2020,4,15,15.876327178816256,75.9454866,Legal and Regulatory Offenses
2020,4,16,15.921293259112192,75.9454866,Accidents and Public Safety
2020,4,21,15.858340746697882,75.9454866,Legal and Regulatory Offenses
2020,4,24,16.0561915,75.9454866,Legal and Regulatory Offenses
2020,4,26,16.0561915,75.96347303211837,Violent Crimes
2020,4,30,15.948272907289754,75.9454866,Accidents and Public Safety
2020,5,2,15.966259339408127,75.9454866,Property Crimes
2020,5,5,16.0561915,75.94278863518224,Violent Crimes
2020,5,12,15.966259339408127,75.9454866,Property Crimes
2020,5,14,15.867333962757067,75.9454866,Accidents and Public Safety
2020,5,15,15.948272907289754,75.9454866,Violent Crimes
2020,5,17,16.218069389065374,75.9454866,Violent Crimes
2020,5,21,15.975252555467314,75.9454866,Violent Crimes
2020,5,26,16.0561915,75.98145946423675,Accidents and Public Safety
2020,5,30,16.0561915,75.9454866,Other Crimes
2020,6,2,16.0561915,75.9454866,Accidents and Public Safety
2020,6,4,16.0561915,75.97246624817757,Violent Crimes
2020,6,13,16.0561915,75.97246624817757,Accidents and Public Safety
2020,6,18,16.25404225330212,75.9454866,Property Crimes
2020,6,19,16.25404225330212,75.9454866,Violent Crimes
2020,6,25,16.0561915,75.97246624817757,Accidents and Public Safety
2020,6,30,16.0561915,75.95447981605919,Accidents and Public Safety
2020,7,10,16.038205067881627,75.9454866,Other Crimes
2020,7,12,15.948272907289754,75.9454866,Legal and Regulatory Offenses
2020,7,16,16.0561915,75.96347303211837,Accidents and Public Safety
2020,7,19,15.921293259112192,75.9454866,Accidents and Public Safety
2020,7,21,16.0561915,75.94728524321184,Accidents and Public Safety
2020,7,22,16.182096524828623,75.9454866,Violent Crimes
2020,7,23,16.0561915,75.95447981605919,Violent Crimes
2020,8,19,16.0561915,76.05340519271024,Accidents and Public Safety
2020,8,22,16.0561915,75.92750016788162,Accidents and Public Safety
2020,8,31,15.921293259112192,75.9454866,Accidents and Public Safety
2020,9,3,16.0561915,75.9454866,Property Crimes
2020,9,4,16.25404225330212,75.9454866,Hate Crimes and Discrimination
2020,9,6,15.930286475171377,75.9454866,Legal and Regulatory Offenses
2020,9,9,16.0561915,75.76562227881625,Violent Crimes
2020,9,10,15.912300043053005,75.9454866,Property Crimes
2020,9,14,16.038205067881627,75.9454866,Legal and Regulatory Offenses
2020,9,15,15.930286475171377,75.9454866,Legal and Regulatory Offenses
2020,9,16,16.0561915,75.81958157517137,Accidents and Public Safety
2020,9,18,15.984245771526504,75.9454866,Legal and Regulatory Offenses
2020,9,20,15.984245771526504,75.9454866,Legal and Regulatory Offenses
2020,9,22,16.0561915,75.83756800728975,Legal and Regulatory Offenses
2020,9,24,15.984245771526504,75.9454866,Legal and Regulatory Offenses
2020,10,8,16.0561915,75.8735408715265,Accidents and Public Safety
2020,10,10,16.0561915,75.75662906275706,Missing Persons
2020,10,13,15.930286475171377,75.9454866,Violent Crimes
2020,10,14,15.95726612334894,75.9454866,Accidents and Public Safety
2020,10,15,16.0561915,75.83756800728975,Hate Crimes and Discrimination
2020,10,16,15.858340746697882,75.9454866,Legal and Regulatory Offenses
2020,10,18,16.0561915,75.88253408758568,Accidents and Public Safety
2020,10,21,15.930286475171377,75.9454866,Legal and Regulatory Offenses
2020,10,22,16.0561915,75.83756800728975,Legal and Regulatory Offenses
2020,10,23,16.0561915,75.9454866,Legal and Regulatory Offenses
2020,10,24,16.0561915,75.83756800728975,Legal and Regulatory Offenses
2020,10,28,15.966259339408127,75.9454866,Violent Crimes
2020,10,31,16.0561915,75.83756800728975,Accidents and Public Safety
2020,11,1,16.0561915,75.78360871093463,Hate Crimes and Discrimination
2020,11,3,16.0561915,75.9454866,Legal and Regulatory Offenses
2020,11,5,16.0561915,75.91850695182244,Accidents and Public Safety
2020,11,8,16.25404225330212,75.9454866,Violent Crimes
2020,11,9,15.786395018224384,75.9454866,Violent Crimes
2020,11,11,15.876327178816256,75.9454866,Legal and Regulatory Offenses
2020,11,14,16.25404225330212,75.9454866,Legal and Regulatory Offenses
2020,11,16,16.0561915,75.96347303211837,Legal and Regulatory Offenses
2020,11,18,15.876327178816256,75.9454866,Legal and Regulatory Offenses
2020,11,22,16.25404225330212,75.9454866,Accidents and Public Safety
2020,11,24,16.0561915,75.82857479123057,Legal and Regulatory Offenses
2020,11,25,15.876327178816256,75.9454866,Violent Crimes
2020,11,30,15.89431361093463,75.9454866,Legal and Regulatory Offenses
2020,12,6,16.0561915,75.81958157517137,Accidents and Public Safety
2020,12,8,15.930286475171377,75.9454866,Violent Crimes
2020,12,9,16.0561915,75.9454866,Accidents and Public Safety
2020,12,12,15.89431361093463,75.9454866,Legal and Regulatory Offenses
2020,12,14,15.921293259112192,75.9454866,Accidents and Public Safety
2020,12,18,15.921293259112192,75.9454866,Legal and Regulatory Offenses
2020,12,21,16.0561915,75.94818456481775,Accidents and Public Safety
2020,12,23,15.930286475171377,75.9454866,Legal and Regulatory Offenses
2021,1,2,16.0561915,75.81058835911219,Violent Crimes
2021,1,4,16.0561915,75.91850695182244,Accidents and Public Safety
2021,1,12,16.0561915,75.94728524321184,Missing Persons
2021,1,18,16.0561915,75.81958157517137,Accidents and Public Safety
2021,1,23,15.930286475171377,75.9454866,Violent Crimes
2021,1,25,16.0561915,75.9454866,Missing Persons
2021,1,26,15.948272907289754,75.9454866,Crimes Against Public Servants
2021,1,27,15.975252555467314,75.9454866,Legal and Regulatory Offenses
2021,2,1,16.0561915,75.94728524321184,Accidents and Public Safety
2021,2,4,15.921293259112192,75.9454866,Violent Crimes
2021,2,6,16.02921185182244,75.9454866,Property Crimes
2021,2,10,16.0561915,75.93649338394081,Accidents and Public Safety
2021,2,13,15.984245771526504,75.9454866,Legal and Regulatory Offenses
2021,2,15,16.0561915,75.96347303211837,Accidents and Public Safety
2021,2,16,15.966259339408127,75.9454866,Violent Crimes
2021,2,19,15.876327178816256,75.9454866,Other Crimes
2021,2,24,16.0561915,75.93649338394081,Legal and Regulatory Offenses
2021,2,26,16.0561915,75.94368795678815,Legal and Regulatory Offenses
2021,3,9,16.0561915,75.8735408715265,Accidents and Public Safety
2021,3,11,15.948272907289754,75.9454866,Legal and Regulatory Offenses
2021,3,14,16.25404225330212,75.9454866,Missing Persons
2021,3,16,15.930286475171377,75.9454866,Legal and Regulatory Offenses
2021,3,18,16.038205067881627,75.9454866,Legal and Regulatory Offenses
2021,3,20,16.0561915,75.85555443940812,Accidents and Public Safety
2021,3,23,16.0561915,75.93649338394081,Accidents and Public Safety
2021,3,25,16.0561915,75.94368795678815,Legal and Regulatory Offenses
2021,4,2,15.912300043053005,75.9454866,Accidents and Public Safety
2021,4,4,16.038205067881627,75.9454866,Legal and Regulatory Offenses
2021,4,11,16.0561915,75.85555443940812,Hate Crimes and Discrimination
2021,4,12,16.0561915,75.9409899919704,Legal and Regulatory Offenses
2021,4,21,16.0561915,75.9454866,Legal and Regulatory Offenses
2021,4,24,16.0561915,75.93649338394081,Accidents and Public Safety
2021,4,25,16.0561915,75.98145946423675,Accidents and Public Safety
2021,4,26,16.0561915,75.93649338394081,Accidents and Public Safety
2021,4,30,16.0561915,75.9454866,Accidents and Public Safety
2021,5,3,16.0561915,75.9409899919704,Accidents and Public Safety
2021,5,6,16.0561915,75.76562227881625,Missing Persons
2021,5,9,16.038205067881627,75.9454866,Legal and Regulatory Offenses
2021,5,10,16.0561915,75.91850695182244,Accidents and Public Safety
2021,5,14,16.0561915,75.9454866,Legal and Regulatory Offenses
2021,5,16,15.876327178816256,75.9454866,Accidents and Public Safety
2021,5,17,16.0561915,75.93829202715264,Accidents and Public Safety
2021,5,20,16.002232203644876,75.9454866,Legal and Regulatory Offenses
2021,5,24,15.876327178816256,75.9454866,Violent Crimes
2021,6,1,15.89431361093463,75.9454866,Accidents and Public Safety
2021,6,2,16.011225419704065,75.9454866,Accidents and Public Safety
2021,6,4,15.930286475171377,75.9454866,Missing Persons
2021,6,5,15.912300043053005,75.9454866,Accidents and Public Safety
2021,6,15,16.0561915,75.9454866,Legal and Regulatory Offenses
2021,6,17,16.0561915,75.9454866,Violent Crimes
2021,6,18,16.0561915,75.81958157517137,Legal and Regulatory Offenses
2021,6,20,16.0561915,75.89152730364488,Accidents and Public Safety
2021,6,22,15.912300043053005,75.9454866,Accidents and Public Safety
2021,6,23,15.948272907289754,75.9454866,Legal and Regulatory Offenses
2021,6,25,16.0561915,75.9409899919704,Legal and Regulatory Offenses
2021,6,26,16.0561915,75.9454866,Legal and Regulatory Offenses
2021,6,30,16.0561915,75.93649338394081,Legal and Regulatory Offenses
2021,7,3,16.0561915,75.89152730364488,Legal and Regulatory Offenses
2021,7,4,15.912300043053005,75.9454866,Property Crimes
2021,7,6,16.0561915,75.9454866,Legal and Regulatory Offenses
2021,7,9,15.966259339408127,75.9454866,Violent Crimes
2021,7,12,16.0561915,75.94368795678815,Legal and Regulatory Offenses
2021,7,15,16.02921185182244,75.9454866,Missing Persons
2021,7,16,16.0561915,75.9454866,Property Crimes
2021,7,18,16.0561915,75.85555443940812,Missing Persons
2021,7,20,16.0561915,75.95447981605919,Legal and Regulatory Offenses
2021,7,23,16.0561915,75.90951373576324,Accidents and Public Safety
2021,7,28,16.0561915,75.97246624817757,Violent Crimes
2021,8,3,16.0561915,75.83756800728975,Accidents and Public Safety
2021,8,8,16.0561915,75.94368795678815,Legal and Regulatory Offenses
2021,8,12,15.804381450342756,75.9454866,Violent Crimes
2021,8,16,15.921293259112192,75.9454866,Missing Persons
2021,8,17,16.0561915,75.8735408715265,Accidents and Public Safety
2021,8,18,16.0561915,75.8735408715265,Accidents and Public Safety
2021,8,20,15.831361098520318,75.9454866,Violent Crimes
2021,8,22,16.0561915,75.95447981605919,Property Crimes
2021,8,28,15.930286475171377,75.9454866,Violent Crimes
2021,8,29,15.975252555467314,75.9454866,Hate Crimes and Discrimination
2021,8,30,15.89431361093463,75.9454866,Violent Crimes
2021,9,1,15.912300043053005,75.9454866,Property Crimes
2021,9,2,16.0561915,75.9454866,Accidents and Public Safety
2021,9,3,16.020218635763253,75.9454866,Other Crimes
2021,9,7,15.831361098520318,75.9454866,Legal and Regulatory Offenses
2021,9,12,16.02921185182244,75.9454866,Legal and Regulatory Offenses
2021,9,13,16.0561915,75.93649338394081,Accidents and Public Safety
2021,9,16,16.0561915,75.9454866,Violent Crimes
2021,9,18,15.948272907289754,75.9454866,Violent Crimes
2021,9,20,16.0561915,75.93649338394081,Property Crimes
2021,9,23,16.137130444532687,75.9454866,Legal and Regulatory Offenses
2021,9,24,15.89431361093463,75.9454866,Legal and Regulatory Offenses
2021,9,25,16.0561915,75.9454866,Legal and Regulatory Offenses
2021,9,28,16.1281372284735,75.9454866,Violent Crimes
2021,10,1,16.0561915,75.76562227881625,Accidents and Public Safety
2021,10,3,16.0561915,75.9454866,Property Crimes
2021,10,4,16.0561915,75.93649338394081,Accidents and Public Safety
2021,10,7,16.0561915,75.93649338394081,Missing Persons
2021,10,9,16.0561915,75.9454866,Property Crimes
2021,10,15,15.876327178816256,75.9454866,Violent Crimes
2021,10,16,16.0561915,75.93649338394081,Violent Crimes
2021,10,17,15.95726612334894,75.9454866,Accidents and Public Safety
2021,10,20,16.0561915,75.92750016788162,Other Crimes
2021,10,25,16.0561915,75.93649338394081,Legal and Regulatory Offenses
2021,10,29,16.0561915,75.83756800728975,Legal and Regulatory Offenses
2021,11,3,16.236055821183747,75.9454866,Property Crimes
2021,11,4,16.02921185182244,75.9454866,Legal and Regulatory Offenses
2021,11,6,16.0561915,75.97246624817757,Legal and Regulatory Offenses
2021,11,7,16.0561915,75.9454866,Legal and Regulatory Offenses
2021,11,8,16.281021901479683,75.9454866,Legal and Regulatory Offenses
2021,11,9,16.038205067881627,75.9454866,Legal and Regulatory Offenses
2021,11,10,16.0561915,75.85555443940812,Missing Persons
2021,11,12,15.975252555467314,75.9454866,Property Crimes
2021,11,14,16.0561915,75.83756800728975,Accidents and Public Safety
2021,11,16,15.921293259112192,75.9454866,Legal and Regulatory Offenses
2021,11,18,16.0561915,75.94458727839408,Accidents and Public Safety
2021,11,19,16.0561915,75.96347303211837,Violent Crimes
2021,11,22,16.0561915,75.9454866,Accidents and Public Safety
2021,11,25,15.831361098520318,75.9454866,Accidents and Public Safety
2021,11,27,16.19108974088781,75.9454866,Violent Crimes
2021,11,28,16.19108974088781,75.9454866,Violent Crimes
2021,12,5,16.0561915,75.83756800728975,Accidents and Public Safety
2021,12,6,16.0561915,75.96347303211837,Legal and Regulatory Offenses
2021,12,14,16.038205067881627,75.9454866,Missing Persons
2021,12,15,16.0561915,75.91850695182244,Accidents and Public Safety
2021,12,19,15.840354314579503,75.9454866,Violent Crimes
2021,12,22,16.0561915,75.93649338394081,Legal and Regulatory Offenses
2021,12,24,16.0561915,75.91850695182244,Accidents and Public Safety
2021,12,26,16.0561915,75.84656122334893,Accidents and Public Safety
2021,12,28,16.038205067881627,75.9454866,Missing Persons
2021,12,29,16.02921185182244,75.9454866,Violent Crimes
2022,1,2,16.0561915,75.92750016788162,Accidents and Public Safety
2022,1,3,16.0561915,75.83756800728975,Other Crimes
2022,1,6,16.0561915,75.8645476554673,Accidents and Public Safety
2022,1,15,16.074177932118374,75.9454866,Accidents and Public Safety
2022,1,17,16.137130444532687,75.9454866,Accidents and Public Safety
2022,1,18,16.0561915,75.9454866,Accidents and Public Safety
2022,1,19,16.0561915,75.95447981605919,Legal and Regulatory Offenses
2022,1,21,16.02921185182244,75.9454866,Legal and Regulatory Offenses
2022,1,29,16.19108974088781,75.9454866,Violent Crimes
2022,1,31,16.0561915,75.8645476554673,Legal and Regulatory Offenses
2022,2,2,16.0561915,75.9508825296355,Legal and Regulatory Offenses
2022,2,3,16.0561915,75.93649338394081,Legal and Regulatory Offenses
2022,2,4,16.0561915,75.9454866,Legal and Regulatory Offenses
2022,2,7,16.02921185182244,75.9454866,Accidents and Public Safety
2022,2,9,16.0561915,75.84656122334893,Property Crimes
2022,2,10,16.0561915,75.84656122334893,Legal and Regulatory Offenses
2022,2,12,16.0561915,75.94368795678815,Legal and Regulatory Offenses
2022,2,16,16.0561915,75.83756800728975,Accidents and Public Safety
2022,2,28,16.0561915,75.7296494145795,Accidents and Public Safety
2022,3,2,16.0561915,75.91850695182244,Accidents and Public Safety
2022,3,3,16.0561915,75.90951373576324,Accidents and Public Safety
2022,3,4,16.0561915,75.84656122334893,Legal and Regulatory Offenses
2022,3,5,16.0561915,75.9454866,Violent Crimes
2022,3,6,16.011225419704065,75.9454866,Violent Crimes
2022,3,8,16.0561915,75.93649338394081,Accidents and Public Safety
2022,3,10,15.930286475171377,75.9454866,Missing Persons
2022,3,15,15.966259339408127,75.9454866,Accidents and Public Safety
2022,3,17,16.0561915,75.94458727839408,Violent Crimes
2022,3,21,16.0561915,75.81058835911219,Legal and Regulatory Offenses
2022,3,22,15.840354314579503,75.9454866,Violent Crimes
2022,3,23,16.0561915,75.9454866,Property Crimes
2022,3,26,16.0561915,75.9409899919704,Accidents and Public Safety
2022,4,9,16.020218635763253,75.9454866,Sexual Crimes
2022,4,12,16.0561915,75.98145946423675,Legal and Regulatory Offenses
2022,4,18,16.0561915,75.84656122334893,Accidents and Public Safety
2022,4,24,15.89431361093463,75.9454866,Missing Persons
2022,4,26,15.921293259112192,75.9454866,Legal and Regulatory Offenses
2022,4,27,16.0561915,75.92750016788162,Accidents and Public Safety
2022,4,28,15.89431361093463,75.9454866,Accidents and Public Safety
2022,5,1,16.0561915,75.8735408715265,Accidents and Public Safety
2022,5,2,16.0561915,75.94818456481775,Violent Crimes
2022,5,3,16.0561915,75.9499832080296,Violent Crimes
2022,5,5,16.0561915,75.92750016788162,Accidents and Public Safety
2022,5,8,16.0561915,75.9454866,Legal and Regulatory Offenses
2022,5,12,16.0561915,75.93649338394081,Legal and Regulatory Offenses
2022,5,13,16.0561915,75.9454866,Accidents and Public Safety
2022,5,15,16.0561915,75.91850695182244,Accidents and Public Safety
2022,5,25,15.966259339408127,75.9454866,Accidents and Public Safety
2022,5,26,16.038205067881627,75.9454866,Missing Persons
2022,5,28,15.89431361093463,75.9454866,Violent Crimes
2022,5,29,16.0561915,75.8735408715265,Accidents and Public Safety
2022,5,30,15.95726612334894,75.9454866,Legal and Regulatory Offenses
2022,5,31,16.0561915,75.84656122334893,Legal and Regulatory Offenses
2022,6,2,16.0561915,75.94368795678815,Legal and Regulatory Offenses
2022,6,3,16.0561915,75.94908388642368,Legal and Regulatory Offenses
2022,6,5,16.038205067881627,75.9454866,Legal and Regulatory Offenses
2022,6,7,16.038205067881627,75.9454866,Accidents and Public Safety
2022,6,8,15.975252555467314,75.9454866,Legal and Regulatory Offenses
2022,6,9,16.083171148177563,75.9454866,Violent Crimes
2022,6,11,16.092164364236748,75.9454866,Hate Crimes and Discrimination
2022,6,13,16.083171148177563,75.9454866,Violent Crimes
2022,6,15,16.0561915,75.85555443940812,Violent Crimes
2022,6,26,15.876327178816256,75.9454866,Missing Persons
2022,6,28,16.0561915,75.85555443940812,Property Crimes
2022,7,2,16.0561915,75.84656122334893,Violent Crimes
2022,7,7,16.0561915,75.76562227881625,Violent Crimes
2022,7,8,16.0561915,75.85555443940812,Missing Persons
2022,7,9,16.0561915,75.84656122334893,Legal and Regulatory Offenses
2022,7,10,15.966259339408127,75.9454866,Legal and Regulatory Offenses
2022,7,12,16.038205067881627,75.9454866,Legal and Regulatory Offenses
2022,7,21,16.038205067881627,75.9454866,Accidents and Public Safety
2022,7,22,15.89431361093463,75.9454866,Legal and Regulatory Offenses
2022,7,28,16.0561915,75.8645476554673,Accidents and Public Safety
2022,7,30,15.89431361093463,75.9454866,Legal and Regulatory Offenses
2022,8,4,16.0561915,75.95447981605919,Legal and Regulatory Offenses
2022,8,8,15.876327178816256,75.9454866,Violent Crimes
2022,8,9,15.89431361093463,75.9454866,Violent Crimes
2022,8,15,15.912300043053005,75.9454866,Violent Crimes
2022,8,17,16.0561915,75.85555443940812,Missing Persons
2022,8,25,16.0561915,75.83756800728975,Property Crimes
2022,8,26,16.0561915,75.92750016788162,Accidents and Public Safety
2022,8,29,16.0561915,75.9409899919704,Legal and Regulatory Offenses
2022,8,31,16.0561915,75.92750016788162,Accidents and Public Safety
2022,9,1,16.038205067881627,75.9454866,Missing Persons
2022,9,2,16.0561915,75.85555443940812,Legal and Regulatory Offenses
2022,9,6,15.966259339408127,75.9454866,Legal and Regulatory Offenses
2022,9,15,16.0561915,75.90951373576324,Accidents and Public Safety
2022,9,17,16.0561915,75.8735408715265,Violent Crimes
2022,9,20,15.948272907289754,75.9454866,Accidents and Public Safety
2022,9,21,15.966259339408127,75.9454866,Legal and Regulatory Offenses
2022,9,23,16.0561915,75.83756800728975,Accidents and Public Safety
2022,9,26,16.0561915,75.97246624817757,Accidents and Public Safety
2022,10,3,16.0561915,75.81058835911219,Missing Persons
2022,10,10,15.89431361093463,75.9454866,Violent Crimes
2022,10,11,15.89431361093463,75.9454866,Accidents and Public Safety
2022,10,13,16.0561915,75.84656122334893,Missing Persons
2022,10,16,15.89431361093463,75.9454866,Violent Crimes
2022,10,17,15.89431361093463,75.9454866,Violent Crimes
2022,10,20,15.966259339408127,75.9454866,Legal and Regulatory Offenses
2022,10,21,16.0561915,75.84656122334893,Legal and Regulatory Offenses
2022,10,24,16.0561915,75.9454866,Missing Persons
2022,10,28,16.0561915,75.9454866,Property Crimes
2022,11,2,15.984245771526504,75.9454866,Accidents and Public Safety
2022,11,4,16.0561915,75.92750016788162,Accidents and Public Safety
2022,11,9,15.921293259112192,75.9454866,Accidents and Public Safety
2022,11,16,16.0561915,75.92750016788162,Accidents and Public Safety
2022,11,17,16.02921185182244,75.9454866,Missing Persons
2022,11,20,16.038205067881627,75.9454866,Missing Persons
2022,11,21,15.876327178816256,75.9454866,Property Crimes
2022,12,13,15.831361098520318,75.9454866,Legal and Regulatory Offenses
2022,12,27,16.0561915,75.92750016788162,Accidents and Public Safety
2023,1,8,15.921293259112192,75.9454866,Property Crimes
2023,1,9,16.0561915,75.85555443940812,Legal and Regulatory Offenses
2023,1,11,16.0561915,75.9454866,Accidents and Public Safety
2023,1,12,16.038205067881627,75.9454866,Accidents and Public Safety
2023,1,17,16.0561915,75.85555443940812,Other Crimes
2023,1,22,16.0561915,75.96347303211837,Accidents and Public Safety
2023,1,23,15.876327178816256,75.9454866,Violent Crimes
2023,1,24,16.0561915,75.79260192699381,Violent Crimes
2023,1,27,16.0561915,75.98145946423675,Violent Crimes
2023,1,31,16.0561915,76.05340519271024,Violent Crimes
2023,2,7,16.0561915,75.93649338394081,Legal and Regulatory Offenses
2023,2,12,16.0561915,75.9454866,Missing Persons
2023,2,13,16.0561915,75.801595143053,Accidents and Public Safety
2023,2,18,15.984245771526504,75.9454866,Violent Crimes
2023,2,20,16.0561915,75.94368795678815,Accidents and Public Safety
2023,2,23,16.0561915,75.81058835911219,Violent Crimes
2023,2,24,15.876327178816256,75.9454866,Legal and Regulatory Offenses
2023,2,26,15.966259339408127,75.9454866,Accidents and Public Safety
